EXPECEDU_BACHELORS,Growth_str_agree,Growth_agree,Growth_disagree,LANG_of_test,Grade_9,Grade_10,Female,CNTSTUID,BELONG,BULLIED,ESCS,FAMSUP
1.0,0.0,0,0.0,0.0,0,1,0.0,84000513,-1.0278,0.9429,-0.1253,0.6285
,0.0,0,0.0,0.0,0,1,0.0,84000515,,,0.4776,
,0.0,0,1.0,1.0,0,1,0.0,84000516,-0.1671,-1.228,-1.2877,-0.2284
0.0,0.0,1,0.0,0.0,0,1,1.0,84000519,-0.6065,-0.391,-2.1212,-1.819
,0.0,0,1.0,1.0,0,1,0.0,84000520,-0.1965,-1.228,0.0085,
0.0,0.0,1,0.0,1.0,0,1,0.0,84000521,-0.6965,-1.228,-1.6758,-1.2804
,0.0,0,1.0,1.0,0,1,0.0,84000526,-0.3397,-1.228,0.0816,0.1379
1.0,0.0,1,0.0,1.0,1,0,1.0,84000527,-1.4146,0.3635,-0.7385,-0.6294
1.0,0.0,0,0.0,1.0,1,0,0.0,84000528,-1.1343,0.2988,0.1043,-0.669
0.0,0.0,0,1.0,1.0,0,1,0.0,84000530,-0.3397,-1.228,1.0237,1.4425
1.0,1.0,0,0.0,1.0,1,0,1.0,84000532,0.5159,-1.228,-1.0875,1.7384
0.0,0.0,1,0.0,1.0,0,1,1.0,84000534,-1.4738,0.7725,0.465,-0.9408
,0.0,0,1.0,1.0,0,1,0.0,84000537,1.1471,-1.228,0.1888,1.8235
,0.0,0,0.0,1.0,0,0,1.0,84000538,-0.3128,-0.1325,1.3139,-0.1545
0.0,0.0,1,0.0,1.0,0,1,0.0,84000539,-1.0205,1.1897,-0.2224,-1.2597
1.0,0.0,0,1.0,1.0,0,0,1.0,84000542,-0.3261,-0.1325,0.5094,0.4537
,0.0,0,0.0,1.0,0,1,1.0,84000545,-0.3128,1.0298,-0.0565,0.2257
1.0,0.0,1,0.0,1.0,0,1,1.0,84000546,-0.3485,-1.1794,-1.7516,-0.1426
1.0,0.0,0,1.0,0.0,0,1,1.0,84000547,0.7289,-0.4588,1.0585,0.1519
0.0,0.0,0,0.0,1.0,0,1,0.0,84000550,-2.1891,0.7803,-0.3929,1.6397
1.0,0.0,0,1.0,1.0,0,1,1.0,84000551,-0.4514,-1.228,-2.4493,0.0046
,0.0,0,0.0,0.0,0,1,0.0,84000552,-0.4514,0.5767,0.1632,-0.4484
0.0,1.0,0,0.0,1.0,0,1,0.0,84000553,-0.3485,-0.267,-0.2246,0.2601
0.0,0.0,0,1.0,1.0,0,1,1.0,84000555,-2.8882,3.1472,-0.6489,-1.5978
0.0,0.0,1,0.0,1.0,0,1,1.0,84000556,-1.2724,1.9966,0.407,-0.7341
1.0,0.0,0,1.0,1.0,0,1,1.0,84000557,-0.3261,-1.228,0.3192,1.4425
1.0,0.0,0,0.0,0.0,0,1,1.0,84000558,-0.1988,0.5504,-0.1091,-0.4793
1.0,0.0,0,1.0,1.0,0,1,1.0,84000560,-0.47,-1.228,-0.7161,0.7535
0.0,0.0,1,0.0,1.0,0,1,0.0,84000561,-0.4492,-1.228,-0.5296,-0.675
1.0,0.0,0,1.0,1.0,0,1,1.0,84000562,-0.0328,0.6822,0.4015,-1.0479
1.0,1.0,0,0.0,1.0,0,1,1.0,84000565,2.7308,-1.228,-0.7503,1.6524
,0.0,0,1.0,1.0,1,0,0.0,84000566,-0.0328,-0.391,1.0352,0.5247
,1.0,0,0.0,1.0,0,1,0.0,84000567,2.7849,,-0.1256,
1.0,0.0,0,1.0,1.0,0,1,0.0,84000568,0.1569,-1.228,-1.4751,
,0.0,0,0.0,1.0,0,1,0.0,84000569,-0.0437,-0.1325,-0.4292,-0.671
,0.0,0,1.0,1.0,0,1,0.0,84000570,-1.3724,-0.267,0.8403,
,0.0,0,0.0,1.0,1,0,0.0,84000571,,,1.4998,
0.0,0.0,0,1.0,1.0,0,1,0.0,84000572,,-1.228,1.0394,-0.3386
,0.0,1,0.0,0.0,0,1,0.0,84000573,0.554,-1.228,-0.3366,0.2931
0.0,0.0,0,1.0,1.0,0,0,1.0,84000574,-0.3261,-1.228,0.9386,-0.9508
1.0,0.0,1,0.0,0.0,0,1,1.0,84000576,-1.4042,-0.391,-1.6877,-0.1552
1.0,0.0,0,1.0,1.0,0,1,0.0,84000578,-0.2482,1.1804,-0.0208,0.1708
1.0,0.0,0,1.0,1.0,1,0,0.0,84000579,0.1558,0.5402,-0.2364,0.5381
,0.0,0,1.0,1.0,0,1,1.0,84000580,1.1471,-1.228,-1.0379,-1.177
1.0,0.0,0,1.0,1.0,0,1,0.0,84000582,1.1073,-1.228,0.9839,0.2862
1.0,0.0,0,1.0,1.0,0,1,1.0,84000586,-1.3367,1.1599,0.7595,1.6083
0.0,0.0,0,1.0,1.0,0,1,0.0,84000587,-1.241,0.0959,-0.9,0.0002
,,0,,0.0,0,1,0.0,84000588,-1.4838,1.9343,0.9478,
0.0,1.0,0,0.0,1.0,0,1,0.0,84000589,-0.8251,0.3027,-0.0283,-0.0359
1.0,0.0,0,1.0,1.0,0,1,1.0,84000590,-0.3397,-1.228,-0.3938,0.1235
,0.0,1,0.0,1.0,0,0,0.0,84000592,-0.3397,-0.1325,0.77,0.0431
,0.0,0,0.0,1.0,0,0,1.0,84000595,,,0.9971,
1.0,0.0,0,1.0,1.0,0,0,1.0,84000601,-0.4514,-1.228,-1.2299,-1.0034
,0.0,0,1.0,1.0,0,1,1.0,84000602,-0.4514,1.1453,1.6163,-0.4965
1.0,0.0,1,0.0,1.0,0,1,1.0,84000604,-0.4592,-0.1325,-0.4851,-0.3141
0.0,0.0,0,1.0,0.0,1,0,0.0,84000606,-1.0278,0.1361,0.8871,-0.6802
,0.0,0,1.0,1.0,0,0,1.0,84000607,-0.2069,-1.228,1.1474,0.2471
,0.0,0,0.0,1.0,0,1,0.0,84000611,0.7289,-0.1325,1.2476,1.5201
,0.0,1,0.0,1.0,0,1,0.0,84000613,0.3379,-1.228,1.0845,-0.1729
0.0,0.0,0,0.0,1.0,0,1,1.0,84000614,-0.7773,1.2048,-0.0152,1.6381
,0.0,1,0.0,1.0,0,1,1.0,84000617,-0.6801,-1.228,0.143,1.6645
1.0,0.0,1,0.0,0.0,0,1,1.0,84000618,-0.8973,-1.228,-1.0754,0.5016
0.0,0.0,0,1.0,0.0,0,1,0.0,84000619,-0.3397,-1.228,-1.0891,-0.03
1.0,0.0,0,0.0,1.0,1,0,1.0,84000621,-0.4514,-1.228,0.7762,0.8199
1.0,0.0,0,1.0,0.0,0,1,1.0,84000622,0.3086,-1.228,0.6779,1.8248
,0.0,0,0.0,1.0,0,1,1.0,84000623,-0.6067,0.2988,0.2977,-0.8093
,,0,,1.0,0,1,0.0,84000625,2.2967,-1.228,0.445,
,,0,,1.0,0,0,0.0,84000627,,,-0.4676,
1.0,0.0,0,0.0,0.0,1,0,1.0,84000628,-1.1289,-1.228,-0.6173,0.7192
1.0,0.0,0,1.0,1.0,0,0,0.0,84000630,-0.47,0.2988,1.0785,-0.3739
1.0,0.0,1,0.0,1.0,1,0,1.0,84000631,-1.1903,1.7408,-0.8809,-1.7331
,,0,,,0,1,1.0,84000633,,,,
0.0,0.0,0,1.0,0.0,0,1,0.0,84000636,-0.7225,-1.228,-0.0429,-0.7745
0.0,0.0,0,1.0,1.0,0,1,0.0,84000638,-0.3261,-1.228,-1.5876,-0.6028
1.0,0.0,0,1.0,1.0,0,0,0.0,84000641,-0.2482,-1.228,1.0633,0.0041
,0.0,0,0.0,1.0,0,1,0.0,84000642,-0.3485,-1.228,0.681,1.6174
1.0,0.0,0,1.0,1.0,0,1,0.0,84000644,-0.3485,0.2988,-0.578,1.6898
,0.0,0,0.0,0.0,0,1,1.0,84000645,-0.4839,-1.228,-1.1027,-0.7891
1.0,0.0,1,0.0,1.0,0,0,,84000648,-1.4106,0.8814,0.995,-0.8802
,0.0,1,0.0,1.0,0,1,1.0,84000649,-1.1759,-0.267,0.7453,0.0558
1.0,0.0,1,0.0,1.0,0,1,0.0,84000650,-0.3128,-0.4588,0.6765,1.4815
1.0,0.0,0,1.0,1.0,0,1,1.0,84000651,-0.4798,-0.4588,0.1244,-0.415
1.0,0.0,0,1.0,0.0,0,1,1.0,84000653,-0.4375,-0.391,0.9619,0.1131
,1.0,0,0.0,0.0,0,1,0.0,84000654,-1.8107,0.9859,-0.1486,1.7262
1.0,0.0,0,1.0,1.0,0,1,1.0,84000656,-0.2482,-1.228,0.7222,1.4365
1.0,0.0,1,0.0,1.0,0,0,0.0,84000657,0.7289,0.5504,0.9867,0.8878
0.0,0.0,0,1.0,1.0,0,1,1.0,84000659,-0.8973,0.3447,0.0109,0.2034
0.0,0.0,0,0.0,1.0,0,1,1.0,84000661,-1.302,0.9747,0.9454,-0.1632
1.0,0.0,0,1.0,1.0,0,1,0.0,84000664,0.3109,-1.228,1.7193,0.5437
,0.0,1,0.0,1.0,1,0,1.0,84000668,-0.2482,-1.228,-0.1689,-0.0015
,0.0,0,0.0,1.0,0,1,0.0,84000669,0.5453,-1.228,-0.2096,
0.0,0.0,1,0.0,0.0,0,1,0.0,84000671,-1.1769,-1.228,-1.1641,0.2717
1.0,0.0,1,0.0,0.0,1,0,1.0,84000672,-0.3485,-1.228,-1.1224,-0.6119
,0.0,1,0.0,0.0,0,1,1.0,84000673,-1.4766,-1.228,-0.3083,-0.694
,0.0,0,1.0,1.0,0,1,1.0,84000675,-0.2461,0.469,0.7314,-0.2429
,0.0,1,0.0,0.0,0,1,1.0,84000677,-0.338,-0.267,-1.6234,1.5717
,0.0,0,1.0,1.0,0,1,0.0,84000678,0.2442,0.2988,1.0919,1.3432
0.0,0.0,0,0.0,1.0,0,1,0.0,84000681,-0.3261,-1.228,0.1091,-0.0572
,0.0,0,1.0,1.0,0,1,1.0,84000682,-0.0328,-1.228,1.0274,-0.0601
,0.0,0,0.0,0.0,0,0,0.0,84000683,,,-0.6247,
0.0,0.0,1,0.0,1.0,0,1,1.0,84000684,-0.1551,-1.228,1.3017,-0.1168
0.0,0.0,0,1.0,1.0,0,1,0.0,84000685,-0.3128,-1.228,-0.3714,-0.0354
1.0,0.0,0,1.0,1.0,0,1,1.0,84000686,-0.2482,-1.228,1.1462,0.5401
0.0,0.0,0,1.0,1.0,0,0,0.0,84000688,-0.2761,-1.228,1.304,-0.1875
,0.0,0,0.0,1.0,0,1,1.0,84000689,-1.3057,-0.267,0.8242,-1.1188
,0.0,0,1.0,1.0,0,1,1.0,84000690,-0.6508,-1.228,1.9257,1.5771
,0.0,0,0.0,1.0,0,1,0.0,84000691,,,-0.0043,
1.0,0.0,0,0.0,1.0,1,0,0.0,84000692,-0.2327,0.9678,-1.1937,-1.0557
1.0,0.0,0,1.0,1.0,0,1,1.0,84000694,0.5159,-1.228,-0.5076,-0.4171
1.0,0.0,0,1.0,1.0,0,1,0.0,84000700,-1.1045,2.2528,1.7544,-0.3831
1.0,0.0,0,1.0,1.0,0,1,0.0,84000703,0.1742,-0.267,0.362,-0.1759
1.0,0.0,0,0.0,1.0,0,1,0.0,84000705,0.5353,-1.228,2.0773,1.7273
,,0,,,1,0,0.0,84000706,,,0.2701,
1.0,0.0,0,0.0,1.0,1,0,1.0,84000708,-0.6508,0.4062,-0.5259,1.4729
1.0,0.0,0,1.0,1.0,0,1,1.0,84000710,-0.4867,-1.228,0.2732,0.2504
1.0,0.0,1,0.0,1.0,1,0,1.0,84000711,0.687,0.8222,0.4621,0.2049
,0.0,0,0.0,1.0,0,0,1.0,84000713,-0.6165,-1.228,0.7912,0.5981
,,0,,1.0,0,1,0.0,84000714,,,-0.003,
1.0,0.0,0,0.0,1.0,0,1,0.0,84000715,-0.8031,1.1008,1.5061,-0.2114
,0.0,0,1.0,1.0,1,0,0.0,84000716,-0.3397,-1.228,-0.0271,1.6344
,0.0,0,0.0,1.0,0,1,0.0,84000719,0.7289,-1.228,1.04,1.7702
,0.0,0,1.0,0.0,0,1,1.0,84000720,-1.1045,1.1469,0.0239,
1.0,0.0,0,1.0,1.0,0,0,1.0,84000724,-0.4441,0.0102,1.5326,0.4291
1.0,0.0,0,1.0,1.0,1,0,0.0,84000726,0.0342,0.2289,0.9117,-0.2977
1.0,0.0,1,0.0,1.0,0,1,1.0,84000727,-0.8487,1.0404,-0.8617,-0.7693
,,0,,,0,1,1.0,84000729,,,,
,0.0,0,1.0,1.0,0,1,1.0,84000730,-1.0406,1.1008,1.113,0.8067
0.0,0.0,0,0.0,1.0,0,1,1.0,84000731,-0.631,1.453,0.1939,0.5933
0.0,0.0,1,0.0,1.0,0,1,0.0,84000734,0.1999,-1.228,-0.5776,0.3592
1.0,0.0,1,0.0,1.0,0,1,0.0,84000735,-1.3645,0.9863,-1.5031,-1.1392
1.0,0.0,1,0.0,1.0,0,1,1.0,84000736,-0.338,-1.228,1.0302,0.5409
0.0,0.0,0,1.0,1.0,0,1,1.0,84000738,-0.47,-0.4588,1.3081,-0.5977
,0.0,1,0.0,1.0,0,1,1.0,84000739,-0.4867,0.9615,-0.3913,-1.3155
,0.0,0,1.0,0.0,0,1,1.0,84000740,-0.4839,-1.228,-0.9565,0.6852
,0.0,0,0.0,1.0,0,1,1.0,84000741,0.713,-0.267,1.1074,-0.0359
,0.0,1,0.0,1.0,0,1,1.0,84000742,-0.3485,-1.228,0.1791,1.8953
0.0,0.0,1,0.0,0.0,0,1,1.0,84000746,-0.3128,0.3697,-2.0528,-1.2595
0.0,0.0,0,1.0,1.0,0,1,0.0,84000747,-0.7952,1.1522,0.8225,-0.8065
,0.0,0,1.0,1.0,0,1,1.0,84000753,-0.6965,1.0526,0.8831,-0.224
,0.0,0,1.0,1.0,0,0,0.0,84000754,0.1448,-1.228,0.9026,1.4365
1.0,0.0,0,1.0,1.0,0,1,0.0,84000756,-0.0437,-1.228,-0.8286,-0.1853
1.0,0.0,0,1.0,1.0,0,1,1.0,84000757,-0.4814,-0.391,-0.3058,0.2727
,0.0,0,0.0,1.0,0,1,1.0,84000758,0.2822,-1.228,-0.6007,-0.9155
,0.0,0,1.0,1.0,0,1,1.0,84000759,-0.1439,-1.228,0.5054,-0.8608
0.0,1.0,0,0.0,1.0,0,1,1.0,84000760,-1.2525,0.7061,-0.9243,0.237
1.0,1.0,0,0.0,0.0,0,1,1.0,84000762,-1.4652,1.7517,0.7445,1.0417
1.0,0.0,0,0.0,1.0,0,1,1.0,84000764,-0.4857,0.7179,0.3203,-0.2724
,0.0,0,1.0,1.0,0,1,0.0,84000769,-0.3485,-1.228,0.696,0.2259
0.0,0.0,0,1.0,1.0,0,1,0.0,84000771,0.8385,-1.228,-0.5929,1.4745
1.0,0.0,0,1.0,1.0,0,1,1.0,84000772,0.8311,-1.228,0.2692,-1.3599
,0.0,0,1.0,0.0,0,1,0.0,84000773,1.1314,2.4795,0.5661,0.354
1.0,0.0,0,1.0,1.0,0,0,1.0,84000774,-0.2482,-1.228,0.7171,-0.6575
0.0,0.0,0,1.0,1.0,0,1,0.0,84000776,-0.3397,-1.228,0.208,0.4652
0.0,0.0,0,1.0,1.0,0,1,1.0,84000777,0.3379,-0.2016,-0.413,-1.101
0.0,0.0,1,0.0,1.0,0,1,1.0,84000779,-1.2185,1.6043,-0.0392,0.1578
0.0,0.0,0,0.0,1.0,0,1,0.0,84000782,0.6428,-0.267,0.9492,-0.0974
0.0,0.0,0,0.0,1.0,0,1,0.0,84000784,-0.5878,-1.228,-0.4939,0.7937
1.0,0.0,1,0.0,1.0,0,0,1.0,84000787,-0.044,-1.228,0.5557,0.2998
1.0,0.0,0,1.0,1.0,0,1,1.0,84000789,-0.3397,0.5504,0.4803,0.1827
0.0,0.0,1,0.0,1.0,1,0,0.0,84000790,-1.1289,-1.228,-0.1327,-1.3304
,0.0,0,1.0,1.0,0,1,1.0,84000792,-0.4798,-1.228,1.1566,1.5771
1.0,0.0,0,0.0,1.0,0,1,0.0,84000794,-1.2946,0.842,0.9936,1.735
1.0,0.0,0,1.0,0.0,0,1,1.0,84000795,-0.0397,-1.228,-2.3695,1.7824
,0.0,0,1.0,1.0,0,1,0.0,84000797,-1.0987,0.9244,-0.4102,-1.1934
0.0,0.0,1,0.0,1.0,1,0,1.0,84000800,0.3047,2.6764,-0.9297,-0.538
,0.0,0,0.0,1.0,0,1,1.0,84000802,,,0.8161,
0.0,0.0,1,0.0,1.0,0,1,0.0,84000803,-0.3261,-1.228,-0.7751,1.7628
0.0,0.0,0,0.0,0.0,0,1,1.0,84000804,-0.3485,-0.267,-1.1763,1.0147
0.0,0.0,0,1.0,1.0,1,0,0.0,84000809,-0.0437,0.526,-1.5073,-2.7298
0.0,0.0,1,0.0,,0,1,1.0,84000811,-1.0963,-0.267,,-0.7595
0.0,0.0,0,1.0,1.0,0,1,1.0,84000812,-0.338,-1.228,0.8984,-0.5903
1.0,0.0,0,0.0,1.0,0,0,1.0,84000813,-1.0447,-1.228,0.3698,-1.0309
1.0,0.0,0,1.0,0.0,0,1,0.0,84000814,-0.6508,0.5504,-1.15,-1.1814
0.0,0.0,0,1.0,1.0,0,1,1.0,84000816,0.1856,0.5504,1.1449,-1.3371
1.0,0.0,0,0.0,1.0,0,1,0.0,84000817,,-1.228,0.7464,1.9405
1.0,0.0,0,0.0,1.0,0,0,1.0,84000820,0.3161,-1.228,0.552,0.4848
0.0,0.0,0,1.0,1.0,0,1,0.0,84000821,0.5159,-0.391,0.6678,1.8093
,0.0,0,1.0,1.0,0,1,0.0,84000823,-0.6137,-1.228,1.2149,0.421
0.0,0.0,1,0.0,1.0,0,1,1.0,84000824,-0.9024,-1.228,0.427,0.726
1.0,0.0,0,1.0,1.0,0,1,0.0,84000825,1.0846,-1.228,0.4159,1.5927
1.0,0.0,0,0.0,0.0,0,0,0.0,84000828,-0.3397,-1.228,-1.1632,-1.7084
,0.0,0,0.0,1.0,1,0,0.0,84000831,,,0.8183,
0.0,0.0,0,1.0,1.0,0,1,0.0,84000832,1.0491,-1.228,1.0981,0.033
,0.0,1,0.0,1.0,0,1,0.0,84000833,-0.3485,-1.228,1.0797,-0.4876
1.0,1.0,0,0.0,0.0,0,0,1.0,84000834,-1.0466,0.2121,-1.0728,0.4021
1.0,0.0,0,1.0,1.0,0,1,0.0,84000835,-0.3485,0.2988,1.9883,0.7639
0.0,0.0,1,0.0,1.0,0,0,0.0,84000842,0.8759,-1.228,-0.1514,1.0007
,0.0,1,0.0,1.0,0,1,0.0,84000843,0.7639,-1.228,0.2926,1.7987
,0.0,0,1.0,1.0,0,1,0.0,84000844,0.7639,-1.228,0.4656,
0.0,0.0,0,1.0,1.0,0,1,1.0,84000846,-1.0331,1.1064,0.6303,-0.459
0.0,0.0,1,0.0,1.0,0,1,0.0,84000848,-0.338,-1.228,0.1526,0.9712
,0.0,0,0.0,,0,1,0.0,84000851,,,,
1.0,0.0,0,0.0,1.0,0,1,0.0,84000852,-0.3397,-1.228,0.8108,1.8329
,0.0,1,0.0,0.0,0,1,0.0,84000853,-0.4861,-1.228,-0.7775,-0.5898
0.0,0.0,0,0.0,0.0,1,0,0.0,84000854,-0.7527,-0.1325,-0.092,-2.8028
,0.0,0,1.0,1.0,0,1,1.0,84000855,-0.4867,0.6942,0.6107,-0.2686
,0.0,0,0.0,,1,0,0.0,84000859,,,-1.8872,
1.0,0.0,1,0.0,1.0,0,1,1.0,84000862,-0.3397,-1.228,0.0889,-0.1962
0.0,0.0,0,1.0,1.0,1,0,0.0,84000864,-0.4514,-1.228,-0.966,-0.0342
0.0,0.0,1,0.0,1.0,1,0,1.0,84000867,-0.5911,-1.228,-1.0933,0.0033
,0.0,0,1.0,1.0,0,1,1.0,84000869,-1.4872,1.0711,0.1926,-1.8088
0.0,0.0,0,1.0,0.0,0,0,0.0,84000873,-0.3485,-1.228,-2.0059,0.5745
,0.0,1,0.0,1.0,0,1,0.0,84000874,-0.6035,-1.228,1.1825,1.9213
,0.0,0,0.0,1.0,0,1,0.0,84000876,,,0.7409,
,0.0,0,0.0,1.0,0,1,1.0,84000879,-1.0968,-0.1245,0.1323,-0.2277
1.0,0.0,0,0.0,1.0,0,1,1.0,84000880,-0.6508,-1.228,-0.1172,1.6661
,0.0,0,1.0,1.0,0,1,1.0,84000881,0.3378,-1.228,0.9878,1.0936
1.0,0.0,0,1.0,0.0,0,1,1.0,84000882,-0.3128,-1.228,-1.275,0.9611
,0.0,0,0.0,1.0,1,0,1.0,84000888,2.7562,-0.391,0.7773,-0.4773
,0.0,0,0.0,1.0,0,0,1.0,84000889,,,1.403,
,0.0,0,0.0,1.0,1,0,0.0,84000890,-0.0024,0.8647,1.0251,1.8843
1.0,0.0,1,0.0,1.0,0,1,0.0,84000891,-0.6458,0.8171,0.9025,-0.7016
0.0,0.0,1,0.0,0.0,0,1,0.0,84000892,-0.6508,-0.267,-1.1282,-0.2844
,,0,,,0,1,1.0,84000895,,,,
,0.0,0,0.0,0.0,0,1,0.0,84000897,-0.6208,-1.0523,0.769,-1.0727
1.0,0.0,0,1.0,1.0,0,1,1.0,84000898,-0.0695,0.7935,0.133,1.3432
,0.0,0,0.0,1.0,0,1,1.0,84000900,,,1.0071,
1.0,0.0,1,0.0,1.0,0,0,0.0,84000901,0.6428,-1.228,0.2038,1.5146
,0.0,0,0.0,1.0,0,1,1.0,84000903,-0.982,-1.228,-0.9806,
,0.0,0,1.0,1.0,0,1,1.0,84000905,-2.8586,0.2988,0.6217,1.5523
1.0,0.0,0,1.0,0.0,0,1,1.0,84000907,-0.3128,-1.228,0.096,0.0339
,1.0,0,0.0,1.0,0,1,0.0,84000908,0.0612,-1.228,-0.1419,-0.7384
0.0,0.0,0,0.0,0.0,0,1,0.0,84000910,-0.533,0.2988,-0.5458,-1.1776
0.0,0.0,0,1.0,0.0,0,1,1.0,84000915,-0.4986,-1.228,-1.4894,1.6582
0.0,1.0,0,0.0,1.0,1,0,0.0,84000919,1.4938,-0.5168,0.7063,1.8209
,0.0,0,0.0,0.0,0,0,0.0,84000922,-0.2482,-1.228,-0.5045,-1.2296
1.0,0.0,0,0.0,1.0,0,0,0.0,84000923,0.6428,-0.267,0.7762,0.1657
0.0,0.0,0,1.0,1.0,0,1,0.0,84000924,-0.1869,-0.1325,-0.1378,-0.707
0.0,0.0,0,0.0,0.0,0,0,0.0,84000928,-0.8643,-0.267,-2.86,-1.5088
1.0,0.0,0,1.0,0.0,0,1,1.0,84000932,-0.363,0.8021,0.1349,-0.9859
1.0,0.0,0,1.0,0.0,0,1,1.0,84000935,-0.3261,0.5154,-1.2164,-0.1422
,0.0,1,0.0,1.0,0,0,1.0,84000936,0.1673,-0.391,0.9073,1.5707
1.0,0.0,0,0.0,1.0,0,1,0.0,84000937,-1.3769,-1.228,1.6826,1.8563
,0.0,1,0.0,1.0,1,0,1.0,84000938,-0.6137,-1.228,-0.5477,0.426
,0.0,0,0.0,0.0,0,1,0.0,84000939,,,0.7019,
0.0,0.0,0,1.0,1.0,1,0,0.0,84000940,-1.1623,1.0672,0.1071,-0.5151
1.0,0.0,0,1.0,1.0,0,1,0.0,84000941,-0.7743,-1.228,1.4107,0.5256
1.0,0.0,0,1.0,0.0,0,0,1.0,84000945,0.0271,-1.228,0.8369,-0.2122
0.0,0.0,0,0.0,1.0,0,1,1.0,84000949,0.7289,0.1902,0.4096,-0.5072
0.0,0.0,1,0.0,0.0,0,0,1.0,84000952,-1.1147,-1.228,-0.1499,0.3364
1.0,0.0,0,1.0,1.0,0,0,1.0,84000957,0.1702,-0.3264,0.0316,1.4745
1.0,0.0,0,1.0,1.0,0,1,0.0,84000962,-0.8745,-1.228,-0.0227,-0.4997
0.0,1.0,0,0.0,1.0,0,1,0.0,84000968,-0.0437,-1.228,-1.6323,-0.2518
0.0,1.0,0,0.0,1.0,1,0,1.0,84000969,-1.9218,-1.228,-0.0197,-0.8942
0.0,0.0,1,0.0,1.0,0,1,0.0,84000971,-0.3485,-1.228,-1.2513,0.1041
1.0,0.0,1,0.0,0.0,0,1,0.0,84000972,-1.4687,0.9271,0.0369,-0.4531
,0.0,0,1.0,1.0,0,1,1.0,84000973,0.6751,-1.228,1.5511,-0.2677
1.0,0.0,0,0.0,1.0,0,1,0.0,84000975,0.6751,-1.228,0.4925,0.9628
1.0,0.0,1,0.0,1.0,0,1,0.0,84000977,-0.3485,0.7142,0.0386,-0.1124
0.0,0.0,1,0.0,1.0,0,1,0.0,84000978,-0.9719,1.4834,-1.1328,-0.2755
0.0,0.0,0,1.0,0.0,0,1,1.0,84000980,-0.47,-1.228,0.1118,-0.3313
0.0,0.0,0,0.0,1.0,0,1,1.0,84000981,-0.338,0.2289,1.2017,1.4815
1.0,0.0,0,1.0,1.0,0,1,0.0,84000982,-0.338,-1.228,-0.4576,0.4112
,0.0,0,0.0,0.0,0,1,0.0,84000983,,,-0.3974,
1.0,0.0,0,1.0,0.0,0,1,1.0,84000985,2.7308,-1.228,-2.2315,1.6582
0.0,0.0,0,1.0,0.0,0,0,1.0,84000986,-0.7115,-0.267,-0.5052,-0.4306
1.0,0.0,0,0.0,0.0,0,1,1.0,84000987,1.0491,-0.5168,-0.1151,1.6331
1.0,0.0,0,0.0,1.0,0,1,0.0,84000989,-0.338,0.5222,-1.3133,-0.6999
,0.0,0,0.0,1.0,0,0,1.0,84000991,-0.3485,-1.228,1.0345,-0.4811
0.0,0.0,0,1.0,1.0,1,0,0.0,84000992,-0.6135,-1.228,0.4874,-1.3614
1.0,0.0,1,0.0,1.0,0,1,1.0,84000993,-0.7711,0.8111,0.8425,-0.5589
1.0,0.0,1,0.0,0.0,0,1,1.0,84000994,-0.6035,-1.228,-1.7556,-0.3834
0.0,0.0,1,0.0,1.0,0,1,1.0,84000995,-1.0306,0.469,-0.7774,0.0422
1.0,0.0,1,0.0,1.0,0,1,0.0,84000997,-0.8718,1.3473,0.621,-0.0293
,0.0,0,1.0,1.0,0,1,1.0,84000998,-0.6392,1.1796,1.0307,-1.5409
,0.0,0,1.0,1.0,0,1,1.0,84000999,-0.3485,-1.228,0.8834,-0.7496
1.0,0.0,0,1.0,1.0,0,0,1.0,84001000,-1.1903,0.5238,1.2362,-0.8127
0.0,0.0,0,1.0,1.0,0,1,0.0,84001001,-0.2482,-1.228,-0.1947,-0.5701
1.0,0.0,1,0.0,0.0,0,0,1.0,84001002,-0.7133,-1.228,-1.4341,1.5504
1.0,0.0,1,0.0,1.0,0,1,0.0,84001003,-0.3261,0.5767,0.0486,-0.4286
0.0,0.0,1,0.0,1.0,0,1,1.0,84001006,-1.7052,-0.267,0.11,0.0525
1.0,0.0,0,1.0,1.0,0,1,1.0,84001007,-0.3261,0.8171,1.508,1.6733
,0.0,0,1.0,1.0,0,1,1.0,84001008,-0.6353,0.5884,0.3035,
1.0,0.0,0,1.0,1.0,0,1,0.0,84001011,-1.2763,0.379,1.111,-0.6654
0.0,0.0,1,0.0,1.0,1,0,1.0,84001012,-0.9522,0.837,-1.322,0.2409
1.0,0.0,1,0.0,1.0,0,1,1.0,84001014,0.0731,-0.267,0.4145,-0.1856
,0.0,0,1.0,1.0,1,0,1.0,84001016,-0.0682,1.0878,0.2743,0.9621
,0.0,0,0.0,0.0,0,1,1.0,84001017,-0.3261,-1.228,-0.7662,0.799
1.0,0.0,0,1.0,1.0,0,1,0.0,84001020,0.5159,-1.228,0.5824,0.5437
,0.0,0,1.0,1.0,0,1,0.0,84001023,-0.258,-0.1325,1.5503,0.1893
1.0,0.0,0,1.0,1.0,0,1,1.0,84001024,-0.1829,-1.228,0.9368,-0.4322
1.0,0.0,0,1.0,1.0,0,1,0.0,84001025,0.1773,-1.228,0.1289,0.5397
1.0,0.0,1,0.0,1.0,0,1,1.0,84001026,-0.7576,1.8782,0.9995,-1.2588
0.0,0.0,0,1.0,1.0,0,1,1.0,84001028,-0.1008,-1.228,0.5716,-0.5958
